tradingSymbol,amc,fund,fundLowerCase,purchaseAllowed,redemptionAllowed,minPurchaseAmt,purchaseAmtMulti,minAdditionalPurchaseAmt,minRedemptionQty,redemptionQtyMulti,dividendType,formattedDividendType,dividendInterval,dividend,formattedDividendTypeToIDCW,lastDividendDate,lastDividendPercent,scheme,subScheme,plan,settlementType,lastPrice,lastPriceDate,changePercent,launchDate,exitLoad,exitLoadSlab,expenseRatio,oneYearPercent,twoYearPercent,threeYearPercent,fourYearPercent,fiveYearPercent,amcSipFlag,aum,manager,lockIn,risk,fileNamePath,fundPrimaryDetail,type,name,full_name,isin,haircut,value
INF277K01YE6,TATAMutualFund_MF,Tata Liquid Fund,tata liquid fund,TRUE,TRUE,5000,1,1000,1,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,3487.2104,23-12-2022,0.018,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.21,4.8104,4.0644,4.199,4.8285,5.3563,TRUE,1.93791E+11,Mr. Murthy Nagarajan,0,2,Coins_SVGs-250.svg,inf277k01ye6 tata liquid fund debt liquid growth,mf,TFRSTF,TATA LIQUID FUND DIRECT PLAN GROWTH,INF277K01YE6,10,90
INF336L01BM9,HSBCMUTUALFUND_MF,HSBC Liquid Fund,hsbc liquid fund,FALSE,FALSE,5000,1,1000,0.001,0.001,R,Dividend reinvest,DAILY,dividend reinvest,Dividend reinvest,18-12-2022,0.036,Debt,Liquid,Regular,T1,1001.3789,23-12-2022,0,04-12-2002,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070% If redemption/switch out within 2 days from the date of allotment: 0.0065% If redemption/switch out within 3 days from the date of allotment: 0.0060% If redemption/switch out within 4 days from the date of allotment: 0.0055% If redemption/switch out within 5 days from the date of allotment: 0.0050% If redemption/switch out within 6 days from the date of allotment: 0.0045% If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.22,0.0279,0.0173,0.0127,0.0177,0.0164,FALSE,1.19002E+11,Mr. Shriram Ramanathan,0,2,Coins_SVGs-89.svg,inf336l01bm9 hsbc liquid fund debt liquid dividend reinvest,mf,OCAPDD,HSBC CASH FUND - DAILY IDCW REINVESTMENT,INF336L01BM9,10,90
INF082J01127,QUANTUMMUTUALFUND_MF,Quantum Liquid Fund,quantum liquid fund,TRUE,TRUE,5000,1,500,50,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,29.7527,23-12-2022,0.0171,01-04-2017,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.15,4.6219,3.9032,3.8393,4.412,4.8435,TRUE,5747400000,Mr. Pankaj Pathak,0,1,Coins_SVGs-229.svg,inf082j01127 quantum liquid fund debt liquid growth,mf,QMFLFGPG,QUANTUM LIQUID FUND - DIRECT PLAN GROWTH OPTION,INF082J01127,10,90
INF336L01BP2,HSBCMUTUALFUND_MF,HSBC Liquid Fund,hsbc liquid fund,FALSE,TRUE,5000,1,1000,0.001,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,21-11-2022,0.474,Debt,Liquid,Regular,T1,1007.951,23-12-2022,0.0186,04-12-2002,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070% If redemption/switch out within 2 days from the date of allotment: 0.0065% If redemption/switch out within 3 days from the date of allotment: 0.0060% If redemption/switch out within 4 days from the date of allotment: 0.0055% If redemption/switch out within 5 days from the date of allotment: 0.0050% If redemption/switch out within 6 days from the date of allotment: 0.0045% If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.22,0.3865,0.2386,0.104,0.0514,0.0677,FALSE,1.19002E+11,Mr. Shriram Ramanathan,0,2,Coins_SVGs-89.svg,inf336l01bp2 hsbc liquid fund debt liquid dividend monthly payout,mf,OCAPMP,HSBC CASH FUND - MONTHLY IDCW PAYOUT,INF336L01BP2,10,90
INF336L01CC8,HSBCMUTUALFUND_MF,HSBC Liquid Fund,hsbc liquid fund,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,2201.0676,23-12-2022,0.0189,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070% If redemption/switch out within 2 days from the date of allotment: 0.0065% If redemption/switch out within 3 days from the date of allotment: 0.0060% If redemption/switch out within 4 days from the date of allotment: 0.0055% If redemption/switch out within 5 days from the date of allotment: 0.0050% If redemption/switch out within 6 days from the date of allotment: 0.0045% If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.12,4.864,4.097,4.1164,4.7801,5.3199,TRUE,1.19002E+11,Mr. Shriram Ramanathan,0,2,Coins_SVGs-89.svg,inf336l01cc8 hsbc liquid fund debt liquid growth,mf,OHCAPG,HSBC CASH FUND - GROWTH DIRECT PLAN,INF336L01CC8,10,90
INF336L01OF6,HSBCMUTUALFUND_MF,HSBC Overnight Fund,hsbc overnight fund,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Direct,T1,1153.2943,23-12-2022,0.0172,21-05-2019,0,Nil,0.11,4.6693,3.9568,3.8021,0,0,TRUE,25316200000,Mr. Mahesh Chhabria,0,1,Coins_SVGs-89.svg,inf336l01of6 hsbc overnight fund debt overnight growth,mf,OHNOG,HSBC OVERNIGHT FUND - GROWTH DIRECT PLAN,INF336L01OF6,10,90
INF336L01OL4,HSBCMUTUALFUND_MF,HSBC Overnight Fund,hsbc overnight fund,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Regular,T1,1147.0829,23-12-2022,0.0168,21-05-2019,0,Nil,0.26,4.5124,3.8009,3.6462,0,0,FALSE,25316200000,Mr. Mahesh Chhabria,0,1,Coins_SVGs-89.svg,inf336l01ol4 hsbc overnight fund debt overnight growth,mf,ONOG,HSBC OVERNIGHT FUND - GROWTH,INF336L01OL4,10,90
INF397L01984,IDBIMUTUALFUND_MF,IDBI Liquid Fund,idbi liquid fund,FALSE,TRUE,5000,1,1000,1,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,2358.89,23-12-2022,0.0181,07-07-2010,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.17,4.814,4.0924,4.25,4.8535,5.3652,FALSE,5992500000,Mr. Raju Sharma,0,3,Coins_SVGs-103.svg,inf397l01984 idbi liquid fund debt liquid growth,mf,LQG,IDBI LIQUID FUND REGULAR PLAN - GROWTH,INF397L01984,10,90
INF397L01AH3,IDBIMUTUALFUND_MF,IDBI Liquid Fund,idbi liquid fund,TRUE,TRUE,5000,1,1000,1,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,2378.8118,23-12-2022,0.0182,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.13,4.856,4.1341,4.292,4.9109,5.4369,TRUE,5992500000,Mr. Raju Sharma,0,3,Coins_SVGs-103.svg,inf397l01ah3 idbi liquid fund debt liquid growth,mf,IDLFG1,IDBI LIQUID FUND-DIRECT PLAN - GROWTH-GROWTH,INF397L01AH3,10,90
INF397L01AK7,IDBIMUTUALFUND_MF,IDBI Liquid Fund,idbi liquid fund,TRUE,TRUE,5000,1,1000,1,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,25-11-2022,0.556,Debt,Liquid,Direct,T1,1007.0529,23-12-2022,0.0183,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.13,0.2379,0.132,0.0312,-0.0195,0.0116,TRUE,5992500000,Mr. Raju Sharma,0,3,Coins_SVGs-103.svg,inf397l01ak7 idbi liquid fund debt liquid dividend monthly payout,mf,IDLFM1D,IDBI LIQUID FUND-DIRECT PLAN - MONTHLY IDCW PAYOUT,INF397L01AK7,10,90
INF579M01506,IIFLMUTUALFUND_MF,IIFL Liquid Fund,iifl liquid fund,FALSE,TRUE,5000,100,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,1694.5256,23-12-2022,0.0178,01-11-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.25,4.6464,3.8087,3.6954,4.2603,4.7731,FALSE,6830700000,Mr. Milan Mody,0,2,Coins_SVGs-117.svg,inf579m01506 iifl liquid fund debt liquid growth,mf,LRG,IIFL LIQUID FUND REGULAR PLAN - GROWTH,INF579M01506,10,90
INF579M01621,IIFLMUTUALFUND_MF,IIFL Liquid Fund,iifl liquid fund,TRUE,TRUE,5000,100,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,1702.2713,23-12-2022,0.0179,01-11-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.2,4.6987,3.8606,3.7472,4.3124,4.8255,TRUE,6830700000,Mr. Milan Mody,0,2,Coins_SVGs-117.svg,inf579m01621 iifl liquid fund debt liquid growth,mf,LDG,IIFL LIQUID FUND - DIRECT PLAN - GROWTH,INF579M01621,10,90
INF582M01013,UNIONMUTUALFUND_MF,Union Liquid Fund,union liquid fund,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,2109.1082,23-12-2022,0.0183,14-06-2011,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.17,4.7607,4.0147,4.1266,4.6966,4.4814,FALSE,16568500000,Mr. Devesh Thacker,0,2,Coins_SVGs-264.svg,inf582m01013 union liquid fund debt liquid growth,mf,UNLGR,UNION LIQUID FUND GROWTH,INF582M01013,10,90
INF582M01674,UNIONMUTUALFUND_MF,Union Liquid Fund,union liquid fund,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,2129.705,23-12-2022,0.0185,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.07,4.8643,4.1127,4.2267,4.8008,4.5818,TRUE,16568500000,Mr. Devesh Thacker,0,2,Coins_SVGs-264.svg,inf582m01674 union liquid fund debt liquid growth,mf,UNLGRD,UNION LIQUID FUND GROWTH-DIRECT PLAN,INF582M01674,10,90
INF740K01714,DSP_MF,DSP Savings Fund,dsp savings fund,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Regular,T1,44.0225,23-12-2022,0.0173,30-09-1999,0,Nil.,0.48,3.9161,3.7673,4.4034,5.2978,5.6634,FALSE,39939000000,Mr. Kedar Karnik,0,3,Coins_SVGs-54.svg,inf740k01714 dsp savings fund debt money market growth,mf,DSPBRTBF,DSP SAVINGS FUND - GROWTH,INF740K01714,10,90
INF740K01FK9,DSP_MF,DSP Liquidity Fund - Institutional Plan,dsp liquidity fund - institutional plan,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,INTERIM,growth,Growth,24-11-2020,0,Debt,Liquid,Regular,T1,3131.1406,23-12-2022,0.0175,23-11-2005,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.25,4.7542,3.9932,4.0653,4.6797,5.2201,FALSE,1.25835E+11,Mr. Kedar Karnik,0,2,Coins_SVGs-54.svg,inf740k01fk9 dsp liquidity fund - institutional plan debt liquid growth,mf,DSPBRLIGF,DSP LIQUIDITY FUND - GROWTH,INF740K01FK9,10,90
INF740K01NU2,DSP_MF,DSP Savings Fund,dsp savings fund,TRUE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Direct,T1,45.0951,23-12-2022,0.0177,01-01-2013,0,Nil,0.26,4.1693,4.0115,4.6404,5.5437,5.9131,TRUE,39939000000,Mr. Kedar Karnik,0,3,Coins_SVGs-54.svg,inf740k01nu2 dsp savings fund debt money market growth,mf,DSPTREDGR,DSP SAVINGS FUND - DIRECT PLAN - GROWTH,INF740K01NU2,10,90
INF740K01QL4,DSP_MF,DSP Liquidity Fund,dsp liquidity fund,TRUE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,3159.1821,23-12-2022,0.0177,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.15,4.8445,4.0878,4.1566,4.7743,5.3173,TRUE,1.25835E+11,Mr. Kedar Karnik,0,2,Coins_SVGs-54.svg,inf740k01ql4 dsp liquidity fund debt liquid growth,mf,DSPLQDGR,DSP LIQUIDITY FUND - DIRECT PLAN - GROWTH,INF740K01QL4,10,90
INF336L01BN7,HSBCMUTUALFUND_MF,HSBC Liquid Fund,hsbc liquid fund,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,2186.1944,23-12-2022,0.0186,04-12-2002,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070% If redemption/switch out within 2 days from the date of allotment: 0.0065% If redemption/switch out within 3 days from the date of allotment: 0.0060% If redemption/switch out within 4 days from the date of allotment: 0.0055% If redemption/switch out within 5 days from the date of allotment: 0.0050% If redemption/switch out within 6 days from the date of allotment: 0.0045% If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.22,4.7602,3.995,4.0133,4.6817,5.228,FALSE,1.19002E+11,Mr. Shriram Ramanathan,0,2,Coins_SVGs-89.svg,inf336l01bn7 hsbc liquid fund debt liquid growth,mf,OCAPG,HSBC CASH FUND - GROWTH,INF336L01BN7,10,90
INF740KA1MB0,DSP_MF,DSP Overnight Fund,dsp overnight fund,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Regular,T1,1176.5783,23-12-2022,0.017,07-01-2019,0,Nil,0.16,4.5626,3.8276,3.7233,0,0,FALSE,38233800000,Mr. Kedar Karnik,0,1,Coins_SVGs-54.svg,inf740ka1mb0 dsp overnight fund debt overnight growth,mf,DSPONRGR,DSP OVERNIGHT FUND - REGULAR PLAN - GROWTH,INF740KA1MB0,10,90
INF740KA1MC8,DSP_MF,DSP Overnight Fund,dsp overnight fund,TRUE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Direct,T1,1180.5274,23-12-2022,0.0172,07-01-2019,0,Nil,0.07,4.6506,3.9118,3.8062,0,0,TRUE,38233800000,Mr. Kedar Karnik,0,1,Coins_SVGs-54.svg,inf740ka1mc8 dsp overnight fund debt overnight growth,mf,DSPONDGR,DSP OVERNIGHT FUND - DIRECT PLAN - GROWTH,INF740KA1MC8,10,90
INF754K01GM4,EDELWEISSMUTUALFUND_MF,Edelweiss Liquid Fund,edelweiss liquid fund,TRUE,TRUE,5000,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,2852.4546,23-12-2022,0.016,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.15,4.8172,4.1488,4.2402,4.8898,5.4143,TRUE,13837100000,Mr. Rahul Dedhia,0,3,Coins_SVGs-61.svg,inf754k01gm4 edelweiss liquid fund debt liquid growth,mf,EMFLIQDGP,EDELWEISS LIQUID FUND - DIRECT PLAN GROWTH OPTION,INF754K01GM4,10,90
INF754K01GZ6,EDELWEISSMUTUALFUND_MF,Edelweiss Liquid Fund,edelweiss liquid fund,FALSE,TRUE,5000,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,2808.1817,23-12-2022,0.0153,21-09-2007,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.39,4.5659,3.8957,3.9824,4.6476,5.1958,FALSE,13837100000,Mr. Rahul Dedhia,0,3,Coins_SVGs-61.svg,inf754k01gz6 edelweiss liquid fund debt liquid growth,mf,EMFLIQDRGR,EDELWEISS LIQUID FUND - REGULAR PLAN GROWTH - GROWTH,INF754K01GZ6,10,90
INF754K01JV9,EDELWEISSMUTUALFUND_MF,Edelweiss Overnight Fund,edelweiss overnight fund,TRUE,TRUE,5000,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Direct,T1,1142.134,23-12-2022,0.0169,23-07-2019,0,Nil,0.11,4.5556,3.8534,3.7831,0,0,TRUE,3089400000,Mr. Rahul Dedhia,0,1,Coins_SVGs-61.svg,inf754k01jv9 edelweiss overnight fund debt overnight growth,mf,EMFONFDRGP,EDELWEISS OVERNIGHT FUND - DIRECT PLAN - GROWTH,INF754K01JV9,10,90
INF754K01KE3,EDELWEISSMUTUALFUND_MF,Edelweiss Overnight Fund,edelweiss overnight fund,FALSE,TRUE,5000,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Regular,T1,1139.8525,23-12-2022,0.0167,23-07-2019,0,Nil,0.16,4.5033,3.8015,3.7269,0,0,FALSE,3089400000,Mr. Rahul Dedhia,0,1,Coins_SVGs-61.svg,inf754k01ke3 edelweiss overnight fund debt overnight growth,mf,EMFONFRGGP,EDELWEISS OVERNIGHT FUND - REGULAR PLAN - GROWTH,INF754K01KE3,10,90
INF760K01CU3,CANARAROBECOMUTUALFUND_MF,Canara Robeco Liquid,canara robeco liquid,FALSE,FALSE,5000,1,1000,0.001,0.001,R,Dividend reinvest,DAILY,dividend reinvest,Dividend reinvest,24-12-2022,0.018,Debt,Liquid,Regular,T1,1005.5,23-12-2022,0,11-07-2008,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.18,0,0,0,0,0,FALSE,26080500000,Mr. Avnish Jain,0,2,Coins_SVGs-47.svg,inf760k01cu3 canara robeco liquid debt liquid dividend reinvest,mf,CRLISDR,CANARA ROBECO LIQUID FUND REGULAR DAILY - IDCW REINVESTMENT,INF760K01CU3,10,90
INF760K01CW9,CANARAROBECOMUTUALFUND_MF,Canara Robeco Liquid,canara robeco liquid,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,2637.54,23-12-2022,0.0184,11-07-2008,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.18,4.7656,3.991,3.9018,4.5241,5.0833,FALSE,26080500000,Mr. Avnish Jain,0,2,Coins_SVGs-47.svg,inf760k01cw9 canara robeco liquid debt liquid growth,mf,CRLISGG,CANARA ROBECO LIQUID FUND REGULAR GROWTH,INF760K01CW9,10,90
INF760K01FU6,CANARAROBECOMUTUALFUND_MF,Canara Robeco Liquid,canara robeco liquid,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,2647.4501,23-12-2022,0.0186,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.12,4.8101,4.029,3.9341,4.5551,5.1193,TRUE,26080500000,Mr. Avnish Jain,0,2,Coins_SVGs-47.svg,inf760k01fu6 canara robeco liquid debt liquid growth,mf,CRLIDG,CANARA ROBECO LIQUID FUND DIRECT GROWTH,INF760K01FU6,10,90
INF761K01306,BANKOFINDIAMUTUALFUND_MF,Bank of India Liquid Fund,bank of india liquid fund,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,2521.5399,23-12-2022,0.0197,16-07-2008,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.22,4.8429,4.0443,4.0762,4.6748,5.2203,FALSE,4888500000,Mr. Mithraem Bharucha,0,2,Coins_SVGs-05.svg,inf761k01306 bank of india liquid fund debt liquid growth,mf,BOILFRGG,BANK OF INDIA LIQUID FUNDREGULAR PLAN - GROWTH,INF761K01306,10,90
INF761K01785,BANKOFINDIAMUTUALFUND_MF,Bank of India Liquid Fund,bank of india liquid fund,TRUE,TRUE,5000,1,1000,1000,1,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,2544.1318,23-12-2022,0.02,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.13,4.9119,4.1172,4.1537,4.7549,5.3042,FALSE,4888500000,Mr. Mithraem Bharucha,0,2,Coins_SVGs-05.svg,inf761k01785 bank of india liquid fund debt liquid growth,mf,LFDG,BANK OF INDIA LIQUID FUNDDIRECT PLAN - GROWTH,INF761K01785,10,90
INF767K01DL5,LICMUTUALFUND_MF,LIC MF Liquid Fund,lic mf liquid fund,TRUE,TRUE,5000,1,500,0.001,0.001,P,Dividend interim payout,INTERIM,dividend interim payout,IDCW Interim,03-06-2021,0.009,Debt,Liquid,Direct,T1,1013.6,23-12-2022,0,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.16,0,-3.9202,-2.6308,-1.9797,-1.5869,TRUE,59314800000,Mr. Rahul Singh,0,2,Coins_SVGs-166.svg,inf767k01dl5 lic mf liquid fund debt liquid dividend interim payout,mf,LFD1D,LIC MF LIQUID FUND-DIRECT - DIVIDEND PLAN-IDCW PAYOUT,INF767K01DL5,10,90
